"CONTINENT","REGION","WHO_REGION","ADMIN0","ADMIN0ID","ADMIN0_FIP","ADMIN0ISO2","ADMIN0ISO3","ADMIN1","ADMIN1ID","ADMIN2","ADMIN2ID","Alt_ADMIN2","ADMIN3","ADMIN3ID","IUs_ADM","IUs_NAME","IU_ID","IU_CODE","Year","PopTot","PopPreSAC","PopSAC","PopAdult","Endemicity","PopReq","PopTrg","PopTreat","Cov","Cum_MDA","MDA","EffMDA","MDA_n","EffMDA_n","EpiCov","EpiMDA","EpiEffMDA","EpiMDA_n","EpiEffMDA_n","MDA_scheme","Endemicity_ID"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Woleu-Ntem","2060","Haut-Komo","20375",null,null,"0","ADM2","Haut Komo","20375","GAB0206020375","2017","5110","12582","27450","70912","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Woleu-Ntem","2060","Haut-Komo","20375",null,null,"0","ADM2","Haut Komo","20375","GAB0206020375","2018","5263","632","1316","3105","Endemic (MDA not delivered)","5263","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Woleu-Ntem","2060","Haut-Komo","20375",null,null,"0","ADM2","Haut Komo","20375","GAB0206020375","2019","5386","13139","28666","74053","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Woleu-Ntem","2060","Haut-Komo","20375",null,null,"0","ADM2","Haut Komo","20375","GAB0206020375","2020","4267","344","1067","2168","Endemic (MDA not delivered)","4267","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Woleu-Ntem","2060","Haut-Ntem","20376",null,null,"0","ADM2","Haut Ntem","20376","GAB0206020376","2013","15241","14886","32478","83902","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Woleu-Ntem","2060","Haut-Ntem","20376",null,null,"0","ADM2","Haut Ntem","20376","GAB0206020376","2014","15647","15212","33190","85740","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Woleu-Ntem","2060","Haut-Ntem","20376",null,null,"0","ADM2","Haut Ntem","20376","GAB0206020376","2015","16064","15545","33917","87618","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Woleu-Ntem","2060","Haut-Ntem","20376",null,null,"0","ADM2","Haut Ntem","20376","GAB0206020376","2016","16599","1992","4150","9793","Endemic (MDA not delivered)","16599","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Woleu-Ntem","2060","Haut-Ntem","20376",null,null,"0","ADM2","Haut Ntem","20376","GAB0206020376","2017","16932","16234","35419","91499","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Woleu-Ntem","2060","Haut-Ntem","20376",null,null,"0","ADM2","Haut Ntem","20376","GAB0206020376","2018","17439","2093","4360","10289","Endemic (MDA not delivered)","17439","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Woleu-Ntem","2060","Haut-Ntem","20376",null,null,"0","ADM2","Haut Ntem","20376","GAB0206020376","2019","17846","16953","36988","95552","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Woleu-Ntem","2060","Haut-Ntem","20376",null,null,"0","ADM2","Haut Ntem","20376","GAB0206020376","2020","14033","901","2508","8279","Endemic (MDA not delivered)","14033","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Woleu-Ntem","2060","Okano","20377",null,null,"0","ADM2","Okano","20377","GAB0206020377","2013","16739","11103","24225","62580","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Woleu-Ntem","2060","Okano","20377",null,null,"0","ADM2","Okano","20377","GAB0206020377","2014","17185","11347","24756","63951","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Woleu-Ntem","2060","Okano","20377",null,null,"0","ADM2","Okano","20377","GAB0206020377","2015","17643","11595","25298","65352","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Woleu-Ntem","2060","Okano","20377",null,null,"0","ADM2","Okano","20377","GAB0206020377","2016","18231","2188","4558","10756","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Woleu-Ntem","2060","Okano","20377",null,null,"0","ADM2","Okano","20377","GAB0206020377","2017","18596","12109","26418","68246","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Woleu-Ntem","2060","Okano","20377",null,null,"0","ADM2","Okano","20377","GAB0206020377","2018","19154","2298","4789","11301","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Woleu-Ntem","2060","Okano","20377",null,null,"0","ADM2","Okano","20377","GAB0206020377","2019","19601","12645","27588","71269","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Woleu-Ntem","2060","Okano","20377",null,null,"0","ADM2","Okano","20377","GAB0206020377","2020","17428","1324","4435","10283","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Woleu-Ntem","2060","Woleu","20378",null,null,"0","ADM2","Woleu","20378","GAB0206020378","2013","75435","16437","35861","92641","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Woleu-Ntem","2060","Woleu","20378",null,null,"0","ADM2","Woleu","20378","GAB0206020378","2014","77448","16797","36647","94670","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Woleu-Ntem","2060","Woleu","20378",null,null,"0","ADM2","Woleu","20378","GAB0206020378","2015","79515","17165","37450","96744","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Woleu-Ntem","2060","Woleu","20378",null,null,"0","ADM2","Woleu","20378","GAB0206020378","2016","82173","9861","20543","48482","Endemic (MDA not delivered)","82173","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Woleu-Ntem","2060","Woleu","20378",null,null,"0","ADM2","Woleu","20378","GAB0206020378","2017","83815","17925","39108","101029","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Woleu-Ntem","2060","Woleu","20378",null,null,"0","ADM2","Woleu","20378","GAB0206020378","2018","86333","10360","21583","50936","Endemic (MDA not delivered)","86333","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Woleu-Ntem","2060","Woleu","20378",null,null,"0","ADM2","Woleu","20378","GAB0206020378","2019","88347","18719","40841","105504","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Woleu-Ntem","2060","Woleu","20378",null,null,"0","ADM2","Woleu","20378","GAB0206020378","2020","89144","10697","22286","52595","Endemic (MDA not delivered)","89144","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1"
